node_id,osm_node_id,lng,lat
2926,42431067,-73.9755518,40.7920701
2927,1729087000,-73.9755459,40.7437468
2928,370892861,-73.9755366,40.7165045
2929,5721677302,-73.9755149,40.7463162
2930,42442475,-73.9755091,40.7870013
2931,42443347,-73.9755004,40.7819594
2932,42446398,-73.97549,40.7188724
2933,4300994888,-73.9754769,40.7174351
2934,42432556,-73.975475,40.7769053
2935,42457476,-73.9754495,40.75535
2936,2704114477,-73.9754407,40.741315
2937,685164636,-73.9754355,40.7329882
2938,370893397,-73.9754354,40.7190113
2939,1989931109,-73.975428,40.7288119
2940,42453999,-73.9754208,40.7478865
2941,1061531810,-73.97542,40.7895455
2942,42430973,-73.9754056,40.7175925
2943,42434965,-73.975394,40.745442
2944,42449942,-73.9753788,40.7494769
2945,42450426,-73.9753733,40.7610414
2946,42438362,-73.9753534,40.733105
2947,42445417,-73.975343,40.741274
2948,1729086998,-73.9753148,40.7436483
2949,587812578,-73.9753112,40.7961379
2950,4202958490,-73.9753032,40.7511471
2951,2029349908,-73.9752976,40.7958732
2952,4207952791,-73.9752939,40.7582676
2953,4207683802,-73.9752898,40.7445324
2954,4492779804,-73.9752826,40.7188137
2955,3916376281,-73.9752515,40.780184
2956,100522728,-73.9752404,40.7552643
2957,4207683806,-73.9752346,40.7456556
2958,42422830,-73.9752329,40.7379945
2959,1775270666,-73.9752291,40.7190082
2960,42445387,-73.975224,40.744505
2961,595314112,-73.9752122,40.7989558
2962,595314114,-73.9751895,40.795937
2963,42431482,-73.9751875,40.7291431
2964,589100228,-73.9751834,40.7358557
2965,4301308523,-73.9751747,40.7217866
2966,42430942,-73.975164,40.724877
2967,42440453,-73.9751347,40.7584861
2968,42422006,-73.9751319,40.7902552
2969,595314021,-73.9751104,40.799229
2970,42457401,-73.9751089,40.7187925
2971,42448714,-73.9751082,40.7354184
2972,3601295733,-73.9751068,40.7352902
2973,42446977,-73.975102,40.752741
2974,3932847282,-73.9750993,40.7444531
2975,42431078,-73.9750902,40.7927051
2976,42454391,-73.9750709,40.7189977
2977,42450910,-73.975054,40.7361223
2978,4205805391,-73.9750404,40.7834903
2979,6331080434,-73.9750336,40.7341911
2980,595314111,-73.9750291,40.7989066
2981,5240042136,-73.9750228,40.7477211
2982,370901769,-73.9750182,40.718633
2983,42442480,-73.9750103,40.7876846
2984,42435283,-73.9750084,40.7775454
2985,42421769,-73.9750067,40.7826383
2986,596775882,-73.9749965,40.755973
2987,42445664,-73.9749705,40.7485013
2988,42423053,-73.9749566,40.7190973
2989,1061531768,-73.974956,40.790184
2990,42451712,-73.9749488,40.7203342
2991,42458466,-73.9749305,40.7991906
2992,42432451,-73.9749257,40.7500989
2993,42423020,-73.9749232,40.7460815
2994,42440951,-73.9749153,40.7616696
2995,370913767,-73.9749075,40.7361287
2996,370894437,-73.9749057,40.7186252
2997,42426875,-73.9748941,40.7369806
2998,1927758595,-73.9748845,40.7298342
2999,42451018,-73.9748707,40.7342008
3000,1989931117,-73.9748547,40.729597
3001,4759939161,-73.9748336,40.7476389
3002,370894979,-73.9748295,40.7190867
3003,6166426232,-73.9748194,40.7465227
3004,589100267,-73.9748157,40.7359375
3005,42448811,-73.9747884,40.755886
3006,3917296978,-73.9747842,40.7961736
3007,5137747688,-73.9747807,40.7353695
3008,6166426234,-73.9747791,40.7465863
3009,42444837,-73.9747705,40.7216193
3010,5137743341,-73.9747616,40.7342142
3011,42434969,-73.9747494,40.7451721
3012,42423051,-73.9747446,40.7188498
3013,3916376283,-73.9747378,40.7799682
3014,42437830,-73.9747286,40.7297701
3015,42423549,-73.9747141,40.7210513
3016,3904954791,-73.9747117,40.7463605
3017,5475605299,-73.9747024,40.7583037
3018,593886227,-73.9746918,40.7463878
3019,42445930,-73.9746829,40.7591101
3020,595314119,-73.9746813,40.7962434
3021,42428689,-73.9746797,40.7908742
3022,42444049,-73.974648,40.753367
3023,42431089,-73.9746353,40.7933315
3024,5137744915,-73.9746241,40.7349095
3025,1989931107,-73.9745628,40.7300022
3026,42443280,-73.9745526,40.783251
3027,42435295,-73.9745519,40.7781717
3028,370894980,-73.9745509,40.7212873
3029,3904954788,-73.9745454,40.7465853
3030,596775867,-73.9745379,40.7566036
3031,42434160,-73.9745254,40.7883489
3032,42426865,-73.9745237,40.7373813
3033,42453007,-73.9745184,40.7491137
3034,4540059459,-73.9745174,40.7466224
3035,6166426233,-73.974507,40.7463925
3036,274342024,-73.9745044,40.7245958
3037,4759939157,-73.9744975,40.7475005
3038,1061531682,-73.9744963,40.790806
3039,1728266963,-73.9744915,40.7366993
3040,42442918,-73.9744815,40.7466744
3041,4556157744,-73.9744777,40.7482938
3042,42439191,-73.9744611,40.7327455
3043,42431544,-73.9744609,40.7622928
3044,6166333235,-73.9744579,40.7464516
3045,42458017,-73.9744563,40.7367803
3046,42449945,-73.9744332,40.7507751
3047,387184988,-73.9744203,40.7325906
3048,4207952792,-73.9744191,40.7594714
3049,370913758,-73.9743582,40.7373401
3050,5137978709,-73.9743344,40.7322984
3051,42438886,-73.9743304,40.756516
3052,5145329326,-73.9743271,40.7303248
3053,4215936657,-73.9743206,40.7835691
3054,42454495,-73.97432,40.7457801
3055,42441382,-73.9742859,40.7966013
3056,593886252,-73.974284,40.7460123
3057,3871072002,-73.974281,40.7427277
3058,42446584,-73.974269,40.726109
3059,42436701,-73.9742235,40.7597393
3060,42428695,-73.974213,40.7915093
3061,593886250,-73.9742007,40.7458242
3062,42434085,-73.9741902,40.7539937
3063,42431094,-73.9741855,40.7939616
3064,589100164,-73.9741838,40.7371659
3065,274342021,-73.9741568,40.72445
3066,5240026599,-73.9741393,40.7481513
3067,1632878885,-73.974138,40.738185
3068,4301088465,-73.974127,40.7263032
3069,42427764,-73.974111,40.7639334
3070,595314120,-73.974097,40.7965215
3071,596775870,-73.9740877,40.7572227
3072,42435301,-73.9740852,40.7788119
3073,42433565,-73.9740816,40.7839051
3074,42432458,-73.9740682,40.7497374
3075,4556126017,-73.9740635,40.7489217
3076,42438045,-73.9740595,40.7889871
3077,1061531731,-73.9740374,40.791438
3078,42442931,-73.9740372,40.7473072
3079,42453187,-73.974015,40.743095
3080,3846857066,-73.9740123,40.7456797
3081,5240026597,-73.9739923,40.7480894
3082,5145531517,-73.9739854,40.7312318
3083,2929098298,-73.9739822,40.7497011
3084,4205805390,-73.9739815,40.7829879
3085,42437826,-73.9739691,40.7310416
3086,42432818,-73.9739676,40.7629694
3087,5333821403,-73.973955,40.7488759
3088,42449947,-73.9739491,40.7514397
3089,4215936658,-73.9738998,40.7841504
3090,6166426228,-73.9738944,40.7462049
3091,42459098,-73.9738807,40.7571346
3092,6166426229,-73.9738776,40.7462313
3093,4207912625,-73.9738687,40.7475377
3094,6298391901,-73.9738586,40.7433086
3095,4011390051,-73.9738571,40.7505263
3096,3624790934,-73.973799,40.726752
3097,5726416552,-73.9737944,40.7406009
3098,42423774,-73.9737798,40.738358
3099,42445936,-73.9737663,40.7603636
3100,1701844603,-73.9737662,40.746061
3101,42428701,-73.9737576,40.7921407
3102,42446986,-73.9737345,40.7546125
3103,42431096,-73.9737244,40.7945858
3104,588166430,-73.9737063,40.7462314
3105,42422509,-73.973672,40.7380812
3106,5131026390,-73.9736538,40.7438417
3107,42433256,-73.973651,40.797149
3108,42449689,-73.9736424,40.7463197
3109,596775876,-73.9736304,40.7578515
3110,4347534767,-73.9736247,40.7645771
3111,6166426227,-73.9736224,40.7460884
3112,4556126016,-73.9736216,40.749549
3113,42437300,-73.9736155,40.7845463
3114,6166426226,-73.9736101,40.7461056
3115,4202958489,-73.9736027,40.7504178
3116,42422000,-73.9736025,40.7896131
3117,5266157319,-73.9735995,40.7487258
3118,42424225,-73.9735933,40.7794868
3119,42442933,-73.973591,40.7479204
3120,1061531736,-73.9735738,40.7920664
3121,1632878962,-73.9735603,40.739037
3122,4205805397,-73.9735549,40.7948043
3123,5863965880,-73.9735369,40.7380938
3124,370898636,-73.9735249,40.7308852
3125,42430945,-73.9735174,40.7241822
3126,42445390,-73.973512,40.743782
3127,42449948,-73.9734943,40.7520641
3128,3833109164,-73.9734898,40.7480594
3129,2929098299,-73.9734898,40.7503696
3130,42422872,-73.9734851,40.7391846
3131,4207952793,-73.9734811,40.7607536
3132,42427762,-73.973464,40.76366
3133,42441889,-73.973462,40.797888
3134,6221403710,-73.9734511,40.7462436
3135,42440456,-73.9734231,40.7577641
3136,370898177,-73.9734144,40.7309598
3137,4389441144,-73.9734001,40.7382882
3138,4207912626,-73.9733833,40.7482055
3139,3976829278,-73.9733381,40.7536343
3140,42445941,-73.9733087,40.7609894
3141,42428705,-73.9732956,40.792771
3142,42446987,-73.9732717,40.7552316
3143,1739872172,-73.9732712,40.7398066
3144,3833109159,-73.9732401,40.7484021
3145,4556120771,-73.9732196,40.7493795
3146,42431099,-73.9732066,40.7952534
3147,6166413694,-73.9731928,40.7456132
3148,42454006,-73.9731926,40.7469416
3149,596775914,-73.9731771,40.7584748
3150,4950763054,-73.9731747,40.7403316
3151,42429557,-73.9731567,40.7985787
3152,42421803,-73.9731496,40.7851818
3153,6298391914,-73.9731453,40.7436276
3154,42442935,-73.9731443,40.7485336
3155,42437052,-73.9731431,40.7902424
3156,4556120772,-73.9731365,40.7493445
3157,1061531790,-73.9731263,40.792701
3158,6166333208,-73.9731257,40.7459804
3159,4215936666,-73.9731216,40.7930141
3160,3248774451,-73.9731168,40.7826223
3161,106706938,-73.9731108,40.7459621
3162,4274141356,-73.9731067,40.740302
3163,42457925,-73.9730967,40.7389627
3164,4950763055,-73.973086,40.7404436
3165,589100393,-73.9730801,40.7397806
3166,4347534768,-73.9730592,40.7651235
3167,42444051,-73.9730372,40.7526916
3168,4215905389,-73.9730331,40.7613663
3169,42434974,-73.973024,40.7444495
3170,5131026405,-73.9730233,40.7408631
3171,4205805402,-73.9730055,40.795531
3172,4215936659,-73.9729714,40.7854215
3173,42452875,-73.97297,40.7583874
3174,42458034,-73.9729473,40.7389935
3175,4207912627,-73.9729346,40.7488227
3176,4207683808,-73.9729192,40.7460167
3177,370913779,-73.9729172,40.7397659
3178,370912817,-73.9728988,40.7406713
3179,5475605298,-73.972876,40.7575332
3180,42443612,-73.9728511,40.7616152
3181,42428709,-73.9728492,40.7933947
3182,5129150834,-73.9728401,40.7467949
3183,42438889,-73.97282,40.75587
3184,4205805400,-73.9728036,40.7950815
3185,42445666,-73.9727362,40.7475605
3186,596775900,-73.9727194,40.7591042
3187,42431102,-73.972713,40.7959364
3188,42457940,-73.9727023,40.7400465
3189,42443349,-73.9726992,40.7858165
3190,42432464,-73.972692,40.749157
3191,42442492,-73.9726862,40.7908684
3192,4207915681,-73.9726808,40.7525411
3193,1061531847,-73.9726638,40.7933183
3194,1577321470,-73.9726523,40.7459046
3195,4215936667,-73.9726493,40.7936803
3196,370913784,-73.9726175,40.7408501
3197,42434087,-73.972581,40.7533179
3198,370912945,-73.9725809,40.7424263
3199,42455915,-73.972567,40.7450709
3200,4207683801,-73.9725575,40.7433754
3201,4347534783,-73.972553,40.764898
3202,4207952794,-73.9725529,40.7620245
3203,6298391908,-73.9725511,40.7433727
3204,42441895,-73.9725352,40.7991459
3205,1478572209,-73.9725277,40.740693
3206,42436703,-73.9725124,40.7590168
3207,4207912628,-73.9724982,40.7494243
3208,6166413701,-73.9724741,40.745679
3209,42451126,-73.972473,40.7427908
3210,5129051729,-73.9724214,40.7482314
3211,42428711,-73.9724164,40.794038
3212,42446991,-73.972362,40.756498
3213,42432825,-73.9723599,40.7622894
3214,42453008,-73.9723066,40.7481834
3215,4205805389,-73.9722786,40.7822679
3216,596775919,-73.9722665,40.759727
3217,3948577931,-73.9722603,40.7454879
3218,4205805398,-73.9722601,40.7948539
3219,42431104,-73.9722592,40.7965558
3220,42457788,-73.9722485,40.7688496
3221,3834459529,-73.9722369,40.7457272
3222,42442502,-73.9722281,40.7914959
3223,1577321467,-73.9722068,40.7465312
3224,42442937,-73.9722049,40.7498286
3225,4205805394,-73.9721914,40.7943422
3226,42443353,-73.9721836,40.7864893
3227,1061531593,-73.9721555,40.7939303
3228,370898426,-73.9721522,40.7296229
3229,42449954,-73.9721346,40.7539308
3230,42422899,-73.9721195,40.7456771
3231,42436510,-73.972099,40.765518
3232,3248774664,-73.9720878,40.7821872
3233,42445392,-73.9720779,40.7431846
3234,42456611,-73.9720595,40.7596398
3235,5481907299,-73.9719492,40.7472378
3236,4215936661,-73.9719492,40.7868277
3237,42441899,-73.971924,40.799705
3238,4207912629,-73.9719229,40.7502096
3239,42428714,-73.9719192,40.7947101
3240,42440459,-73.9719073,40.7571246
3241,4205805395,-73.971867,40.7943448
3242,42431487,-73.9718608,40.7276881
3243,42445947,-73.9718586,40.7629781
3244,42431106,-73.9718112,40.7971871
3245,596775907,-73.9718087,40.7603565
3246,3834459547,-73.9717783,40.7463528
3247,42442514,-73.9717687,40.7921252
3248,3829688391,-73.9717404,40.7447245
3249,42427915,-73.9717336,40.7820374
3250,5319124079,-73.9717166,40.7529556
3251,42442939,-73.971713,40.750494
3252,42434158,-73.9717021,40.7871708
3253,1061531807,-73.971682,40.7946106
3254,42448813,-73.9716693,40.7545696
3255,42454010,-73.9716668,40.7463089
3256,370897167,-73.9716488,40.7282767
3257,42456683,-73.971648,40.766143
3258,406048768,-73.9716337,40.7438673
3259,1946814074,-73.9716142,40.7809228
3260,4205805401,-73.9716038,40.7951146
3261,42448338,-73.9716015,40.7602698
3262,42441310,-73.9715874,40.800631
3263,1577501047,-73.9715557,40.7454388
3264,4917679392,-73.9715069,40.7465268
3265,5482687363,-73.9714706,40.7925336
3266,42441903,-73.97146,40.800334
3267,42446994,-73.9714524,40.7577471
3268,4215936660,-73.9714247,40.7861728
3269,42428716,-73.9714047,40.7953835
3270,42445950,-73.9714024,40.7636001
3271,1989096613,-73.971385,40.7815938
3272,4205805399,-73.9713775,40.7950655
3273,596775951,-73.9713485,40.7609893
3274,42431107,-73.9713467,40.7978216
3275,370914027,-73.9713381,40.7441991
3276,3834459536,-73.9713246,40.7469823
3277,42436990,-73.9713117,40.7927512
3278,589099734,-73.9713051,40.7443489
3279,3829688390,-73.9712985,40.7453256
3280,248709626,-73.9712837,40.7801191
3281,5319121991,-73.9712771,40.7535662
3282,42442943,-73.971263,40.751122
3283,42441299,-73.9712525,40.8010713
3284,42433564,-73.9712389,40.7827169
3285,589099881,-73.9712361,40.7445132
3286,42438043,-73.9712361,40.7877988
3287,4205805396,-73.971232,40.794419
3288,422438819,-73.9712254,40.7684918
3289,42438891,-73.971214,40.7551946
3290,1061531504,-73.971213,40.7953025
3291,42445667,-73.9712078,40.7469339
3292,42429970,-73.971189,40.766767
3293,5004570627,-73.9711684,40.801034
3294,42443613,-73.9711418,40.760902
3295,1577501048,-73.9711064,40.7460699
3296,422438817,-73.9710526,40.7688034
3297,4215936662,-73.9710455,40.7880708
3298,42441907,-73.9710116,40.8009645
3299,42436705,-73.9709918,40.7583747
3300,42445953,-73.9709542,40.7642198
3301,6176628861,-73.9709376,40.7451712
3302,42428720,-73.9709211,40.7959957
3303,42432540,-73.9709149,40.7484063
3304,3834459548,-73.970901,40.7475957
3305,42431108,-73.9708877,40.7984506
3306,422438821,-73.9708726,40.7683111
3307,596775935,-73.9708621,40.7616583
3308,3830786441,-73.9708588,40.7533882
3309,42442528,-73.9708539,40.7933783
3310,42442947,-73.970804,40.751748
3311,42421996,-73.9707848,40.7884319
3312,248709820,-73.9707847,40.7688146
3313,42435308,-73.9707754,40.7833527
3314,42453011,-73.9707699,40.747543
3315,42445598,-73.9707556,40.7797761
3316,42449956,-73.9707545,40.7558255
3317,1061531727,-73.9707469,40.7959244
3318,42431649,-73.970728,40.767394
3319,42432834,-73.9706553,40.7615712
3320,595105531,-73.9705569,40.7478465
3321,42437920,-73.970545,40.80159
3322,42446998,-73.970533,40.7590024
3323,3831856757,-73.9705203,40.7479744
3324,248707601,-73.9705141,40.7489621
3325,42436511,-73.9704968,40.7648423
3326,1701844679,-73.9704966,40.7481196
3327,42428723,-73.9704634,40.7966222
3328,42450699,-73.97046,40.7455844
3329,1701844687,-73.9704353,40.7482745
3330,42450814,-73.9704329,40.7457826
3331,42431111,-73.9704307,40.7990808
3332,42442534,-73.970364,40.7940493
3333,596775941,-73.9703631,40.7623449
3334,589099584,-73.970352,40.7455255
3335,42434090,-73.970341,40.752379
3336,248707602,-73.9703341,40.7492026
3337,42437050,-73.970333,40.7890648
3338,1701844698,-73.9703295,40.7480648
3339,42421800,-73.9703136,40.7839863
3340,42440463,-73.9703016,40.7564471
3341,1061531730,-73.970293,40.7965528
3342,42455662,-73.970281,40.768025
3343,595105538,-73.9702165,40.7481001
3344,4215936663,-73.9701509,40.7893015
3345,42456598,-73.9701425,40.7622514
3346,4862610026,-73.9700854,40.7596351
3347,42421751,-73.9700504,40.8022679
3348,42445961,-73.9700424,40.7654664
3349,42428725,-73.9700079,40.7972533
3350,42455929,-73.9699766,40.7488723
3351,42431113,-73.9699736,40.7996987
3352,248708366,-73.9699729,40.7487251
3353,42445804,-73.9699307,40.7497482
3354,596775946,-73.9699036,40.762968
3355,42442948,-73.9699017,40.7529834
3356,3831856768,-73.9698776,40.7486872
3357,4016646206,-73.9698747,40.7896847
3358,42442542,-73.9698594,40.7947407
3359,42424851,-73.9698495,40.784623
3360,42449961,-73.9698478,40.7570701
3361,1061531596,-73.9698323,40.7971827
3362,42447228,-73.969825,40.768646
3363,3569749103,-73.9697517,40.7486516
3364,4205805392,-73.9697137,40.7854561
3365,248708582,-73.969703,40.7487554
3366,42448317,-73.9696819,40.7628745
3367,42443614,-73.9696237,40.7602528
3368,42429971,-73.9695848,40.7660912
3369,42428728,-73.9695604,40.7978881
3370,42432764,-73.96956,40.802938
3371,42431116,-73.9695099,40.8003317
3372,3602653021,-73.9694623,40.7851174
3373,5669156315,-73.9694546,40.7945726
3374,6177439752,-73.9694372,40.7635803
3375,5266098185,-73.9694343,40.7593625
3376,42442949,-73.969431,40.753624
3377,42433252,-73.9694108,40.7953549
3378,42443363,-73.9694063,40.7903193
3379,42436707,-73.9693886,40.7577006
3380,595105472,-73.9693816,40.7494062
3381,1061531631,-73.9693777,40.7978065
3382,3734911590,-73.9693758,40.7464147
3383,42437423,-73.969365,40.769271
3384,42441283,-73.969337,40.803652
3385,42455931,-73.9693222,40.7494878
3386,5004570651,-73.9692867,40.8036293
3387,42426851,-73.9692725,40.74693
3388,4215936664,-73.9692519,40.7905364
3389,6177439750,-73.9692162,40.7634876
3390,42432847,-73.9691318,40.7609292
3391,42431650,-73.969127,40.7667187
3392,42441910,-73.9691211,40.8035615
3393,42428737,-73.9691157,40.7985082
3394,42431118,-73.9690678,40.8009593
3395,4207124945,-73.9690254,40.7575488
3396,596775930,-73.9689907,40.7642073
3397,42438894,-73.968978,40.754251
3398,42443366,-73.9689675,40.7909444
3399,42442549,-73.9689491,40.7959874
3400,42449963,-73.9689299,40.7583303
3401,1061531802,-73.9689288,40.7984325
3402,42431671,-73.968904,40.769901
3403,42453000,-73.9688688,40.7501098
3404,370922849,-73.9688632,40.7484575
3405,2059304029,-73.9688219,40.785095
3406,42436514,-73.9687667,40.7641179
3407,42432548,-73.9687565,40.74756
3408,42445972,-73.9686697,40.7673451
3409,42428742,-73.9686501,40.7991422
3410,42441913,-73.968647,40.804206
3411,42450809,-73.9686462,40.748263
3412,42447007,-73.9686401,40.7616264
3413,370915530,-73.9686038,40.7477577
3414,42421749,-73.9685711,40.8016441
3415,596775985,-73.9685426,40.7648371
3416,42442952,-73.96852,40.754877
3417,42436985,-73.9684951,40.791573
3418,42448379,-73.9684715,40.7589594
3419,42442552,-73.9684708,40.7966436
3420,1061531815,-73.9684641,40.7990578
3421,42455693,-73.968441,40.770517
3422,5475605297,-73.9684369,40.7618959
3423,42444055,-73.9684016,40.7507507
3424,4215936665,-73.9683654,40.7917534
3425,5779545445,-73.9683571,40.7478125
3426,5607992554,-73.9683304,40.7605926
3427,42428746,-73.9683196,40.7998293
3428,42459114,-73.9683181,40.7647425
3429,42450675,-73.9682455,40.7479473
3430,42445976,-73.9682154,40.7679674
3431,42447009,-73.9681769,40.7622398
3432,3830783523,-73.9681604,40.752256
3433,42441276,-73.9681143,40.8057097
3434,4205830398,-73.9681141,40.801452
3435,1061531496,-73.9681077,40.7997378
3436,42431121,-73.9681074,40.8023337
3437,42428751,-73.9680997,40.8005442
3438,596775998,-73.9680854,40.7654644
3439,42443615,-73.9680689,40.7595949
3440,42440465,-73.9680652,40.7555038
3441,42452276,-73.9680587,40.8056964
3442,61257626,-73.968055,40.8092397
3443,42443373,-73.9680494,40.7921958
3444,42442555,-73.9680304,40.7972457
3445,1852323272,-73.9680276,40.7939803
3446,42441926,-73.9680127,40.804723
3447,42421745,-73.9679942,40.8014007
3448,42429680,-73.967994,40.771147
3449,3602649920,-73.9679888,40.7786969
3450,42434092,-73.9679547,40.7513638
3451,42421993,-73.9679486,40.7872303
3452,5475605296,-73.9679449,40.762554
3453,4616503099,-73.9679122,40.7594835
3454,42428760,-73.9679079,40.8022513
3455,1061531575,-73.9678908,40.8004609
3456,370915065,-73.9678796,40.74816
3457,42429974,-73.9678596,40.7653743
3458,3569749128,-73.9678198,40.7516815
3459,595314101,-73.9678102,40.802787
3460,1061531654,-73.9677887,40.8013053
3461,42437425,-73.9677605,40.768594
3462,42441942,-73.967723,40.805453
3463,42447020,-73.9677183,40.7628593
3464,595314103,-73.9677086,40.8029849
3465,3830783520,-73.9677009,40.7529002
3466,1061531717,-73.9676935,40.8021615
3467,42455932,-73.9676927,40.752022
3468,596775963,-73.9676296,40.7660933
3469,3569749129,-73.9676186,40.7517088
3470,42442955,-73.9676111,40.7561264
3471,42432856,-73.9675842,40.7602772
3472,42442557,-73.9675689,40.7978778
3473,595105571,-73.9675604,40.7520343
3474,42443381,-73.9675494,40.7928702
3475,42445225,-73.967534,40.771776
3476,595314104,-73.9674984,40.8028948
3477,42431447,-73.9674799,40.7878728
3478,3831856767,-73.9674699,40.751995
3479,595105581,-73.9674498,40.7518428
3480,42440577,-73.9674322,40.8069655
3481,42431652,-73.9674105,40.7660014
3482,6133327722,-73.9674096,40.7520845
3483,6133333100,-73.9673939,40.7522514
3484,5004570644,-73.9673808,40.8069448
3485,42437223,-73.967373,40.806127
3486,4205805393,-73.9673347,40.7931765
3487,4012935769,-73.9673296,40.7519097
3488,4205830397,-73.9673288,40.8011124
3489,42431674,-73.9673032,40.7692257
3490,6133359411,-73.9672818,40.7522767
3491,42436516,-73.9672707,40.7634817
3492,5944998216,-73.9672466,40.7527317
3493,42428770,-73.9672429,40.8036112
3494,42424937,-73.9672119,40.8105536
3495,596776032,-73.9671748,40.7667142
3496,42436710,-73.967152,40.756766
3497,595105496,-73.967143,40.752746
3498,42431193,-73.9671352,40.8068454
3499,42442559,-73.9671046,40.7985138
3500,561035330,-73.9670551,40.8035338
3501,42443388,-73.9670404,40.7935706
3502,42436475,-73.967039,40.772461
3503,42435316,-73.967036,40.7884813
3504,4604258204,-73.9670329,40.7960725
3505,5852272398,-73.9670323,40.7528674
3506,42449971,-73.9670318,40.7609503
3507,248708583,-73.96703,40.7523276
3508,42441263,-73.9670177,40.8076149
3509,5004570630,-73.9669669,40.8075928
3510,42455666,-73.9669557,40.7666255
3511,595105589,-73.9669382,40.7524822
3512,42445994,-73.9668481,40.7698455
3513,42447030,-73.9668127,40.7641054
3514,3814476692,-73.9667966,40.7527597
3515,42428782,-73.9667891,40.8042102
3516,595105592,-73.9667252,40.753228
3517,596775979,-73.9667158,40.7673389
3518,42442957,-73.966702,40.757381
3519,5852272391,-73.9666542,40.7532814
3520,42442561,-73.9666517,40.7991341
3521,4207903863,-73.9666206,40.7722846
3522,3579432156,-73.9666179,40.80414
3523,3831856763,-73.966614,40.7531782
3524,3262539813,-73.9666069,40.7958943
3525,4288677093,-73.9665703,40.7615623
3526,42435317,-73.966569,40.7891235
3527,42438788,-73.9665447,40.7731432
3528,595105499,-73.9665428,40.7532353
3529,1506445797,-73.9665376,40.8082346
3530,42447230,-73.9665022,40.7672484
3531,370924945,-73.9664999,40.7522905
3532,5004570631,-73.9664877,40.8082136
3533,5993830853,-73.9664837,40.7533344
3534,42429682,-73.9663887,40.7704757
3535,5610570649,-73.9663832,40.7597717
3536,42429976,-73.9663588,40.7647323
3537,3602667619,-73.9663358,40.7933059
3538,42455933,-73.9663351,40.753617
3539,42428790,-73.9663136,40.8048633
3540,596775973,-73.9662534,40.7679732
3541,42442959,-73.9662316,40.7580217
3542,42437918,-73.9661927,40.7997627
3543,3814476691,-73.9661716,40.7530754
3544,42455934,-73.9661499,40.7538707
3545,4205830395,-73.9661437,40.8006155
3546,1506445808,-73.9661339,40.8047876
3547,6177439759,-73.9661155,40.762187
3548,42435319,-73.966094,40.7897401
3549,42439553,-73.9660849,40.7737776
3550,42437428,-73.9660414,40.7678813
3551,4207101889,-73.9659881,40.7529971
3552,42445227,-73.9659332,40.7711
3553,42431654,-73.9658998,40.7653573
3554,42428799,-73.9658601,40.8054904
3555,1506445822,-73.9658556,40.8088436
3556,5790702444,-73.9658286,40.7987811
3557,5004570632,-73.9658042,40.8088224
3558,596776017,-73.9658008,40.7685941
3559,6166999550,-73.9657998,40.7545425
3560,2329912061,-73.9657812,40.8089239
3561,42442960,-73.9657784,40.7586402
3562,5004570652,-73.9657362,40.808903
3563,42421741,-73.9657046,40.8004313
3564,42440469,-73.9656924,40.754497
3565,561035333,-73.9656735,40.8054119
3566,42436519,-73.9656659,40.7628079
3567,42435323,-73.9656281,40.7903716
3568,42443403,-73.9656255,40.795486
3569,42430050,-73.9656245,40.774413
3570,5790702448,-73.9656145,40.7986825
3571,42431677,-73.9655883,40.7685
3572,370925141,-73.9654809,40.7519614
3573,4215936669,-73.9654489,40.7957208
3574,42447060,-73.9654448,40.7659843
3575,42436477,-73.9654336,40.7717839
3576,595314040,-73.965409,40.8086624
3577,42428807,-73.9654027,40.8061176
3578,6166999554,-73.9653456,40.7551705
3579,596776027,-73.9653439,40.7692216
3580,42432861,-73.9652916,40.75931
3581,42452882,-73.9652347,40.7551237
3582,561035334,-73.9652167,40.8060401
3583,42449982,-73.9652142,40.7634317
3584,42432756,-73.9652075,40.8011165
3585,42424183,-73.9651987,40.7516521
3586,4578008683,-73.9651962,40.7960713
3587,42435328,-73.965178,40.7909938
3588,3602672707,-73.9651719,40.7952463
3589,42454679,-73.9651622,40.7750509
3590,3814476679,-73.9651374,40.7526351
3591,42455694,-73.9651252,40.7691354
3592,5004570634,-73.9650025,40.8099943
3593,370923579,-73.9649996,40.7515677
3594,42447069,-73.9649892,40.7666073
3595,5004570633,-73.9649529,40.8099738
3596,42428814,-73.9649437,40.8067507
3597,42438791,-73.9649361,40.7724629
3598,42438898,-73.9649107,40.752541
3599,596776009,-73.9648861,40.7698503
3600,3579426871,-73.9648822,40.8084384
3601,4215909068,-73.9648787,40.7591353
3602,6488698202,-73.9648675,40.7608441
3603,42453087,-73.964811,40.753314
3604,42442961,-73.9648028,40.7599916
3605,42436714,-73.9647775,40.7557498
3606,561035335,-73.9647589,40.8066746
3607,42429980,-73.9647558,40.764057
3608,42442565,-73.9647516,40.8017475
3609,42446455,-73.9647035,40.7756839
3610,5373594221,-73.9647028,40.7632177
3611,42424439,-73.9646868,40.7916653
3612,42429685,-73.9646697,40.769761
3613,3785586743,-73.9646643,40.7599331
3614,3829675225,-73.9646233,40.7524411
3615,370927292,-73.9645795,40.7521398
3616,370924689,-73.9645628,40.7524734
3617,595314036,-73.9645365,40.8089155
3618,42437433,-73.9645324,40.7672321
3619,42423564,-73.964501,40.7589757
3620,42428833,-73.9644822,40.8073825
3621,42439556,-73.964476,40.7730963
3622,42441254,-73.9644384,40.8107684
