edge_id,start_node_id,end_node_id,osm_start_node_id,osm_end_node_id,speed_mph_mean,speed_mph_stddev,dist_meter,time_sec_mean,time_sec_stddev
9108,5124,5266,561035379,42433024,8.40,4.13,158.24,42.12,20.70
9109,5125,4994,42447199,42458342,8.88,5.87,142.98,36.03,23.83
9110,5125,5082,42447199,42435395,15.46,7.11,84.69,12.26,5.63
9111,5125,5263,42447199,42450071,8.07,4.77,154.14,42.74,25.29
9112,5126,5169,42446171,42438704,13.39,8.58,79.97,13.36,8.57
9113,5127,5151,595448572,595462051,25.48,6.35,27.52,2.42,0.60
9114,5128,5159,5481922072,42436001,15.72,7.28,57.91,8.24,3.82
9115,5129,5076,5481998032,4207779531,19.95,8.07,102.57,11.50,4.65
9116,5130,5091,42442659,42442656,19.14,8.31,76.52,8.94,3.88
9117,5130,5173,42442659,42438257,16.76,6.74,79.70,10.64,4.27
9118,5130,5209,42442659,42432992,8.71,5.02,88.02,22.59,13.01
9119,5131,5093,42427888,42427883,16.43,3.82,79.33,10.80,2.51
9120,5131,5177,42427888,42427891,17.82,7.88,80.70,10.13,4.48
9121,5132,4929,42439620,42434255,14.46,4.54,403.00,62.32,19.58
9122,5132,5047,42439620,42427881,9.65,5.47,88.29,20.46,11.60
9123,5133,5094,596776594,596776624,16.57,6.39,80.48,10.87,4.19
9124,5133,5163,596776594,42443818,12.40,7.55,26.79,4.83,2.94
9125,5134,5129,42436651,5481998032,22.43,7.50,14.86,1.48,0.50
9126,5134,5198,42436651,5481998039,17.65,3.22,68.73,8.71,1.59
9127,5135,5096,42439228,42440059,19.51,5.58,78.39,8.99,2.57
9128,5135,5181,42439228,42434314,19.22,5.42,79.01,9.19,2.59
9129,5135,5221,42439228,42435876,6.25,4.21,95.03,33.99,22.89
9130,5136,5118,5475725290,42432983,13.23,8.40,47.54,8.03,5.10
9131,5136,5148,5475725290,42432985,10.17,7.74,37.55,8.26,6.28
9132,5137,5073,60925897,60928941,15.34,10.29,63.10,9.20,6.17
9133,5138,5107,42434910,5482216765,15.29,3.81,37.33,5.46,1.36
9134,5138,5155,42434910,3519902038,21.76,6.49,29.47,3.03,0.90
9135,5139,5115,42433781,5378420478,21.28,7.28,40.08,4.21,1.44
9136,5139,5154,42433781,2141026520,12.94,6.75,14.56,2.52,1.31
9137,5140,5164,595448603,1769708232,10.84,13.31,42.30,8.73,10.72
9138,5141,5101,42435869,42434249,11.59,7.39,84.92,16.39,10.45
9139,5141,5191,42435869,42435873,15.03,7.20,79.34,11.81,5.66
9140,5141,5389,42435869,42439922,10.74,4.71,266.26,55.44,24.29
9141,5142,5105,3099327940,3099327931,15.32,7.26,79.15,11.56,5.48
9142,5142,5159,3099327940,42436001,13.10,4.19,14.81,2.53,0.81
9143,5143,5089,42428114,60926616,21.32,4.60,52.32,5.49,1.19
9144,5144,5321,595464699,595464709,22.91,11.29,171.31,16.73,8.24
9145,5145,4881,595464616,595462050,27.42,6.29,246.09,20.07,4.60
9146,5146,5097,3631837585,42433377,23.84,9.91,58.83,5.52,2.29
9147,5147,4882,60918687,171245253,26.32,6.86,249.48,21.20,5.53
9148,5148,5010,42432985,42442651,8.31,5.83,154.09,41.49,29.10
9149,5148,5136,42432985,5475725290,15.21,4.91,37.55,5.52,1.78
9150,5148,5165,42432985,5475725289,11.70,6.19,52.75,10.09,5.34
9151,5148,5233,42432985,42439673,9.95,7.41,98.55,22.15,16.49
9152,5149,5070,60928695,60928838,30.38,9.49,92.81,6.83,2.13
9153,5149,5171,60928695,60925991,25.28,13.57,25.00,2.21,1.19
9154,5150,5149,595735458,60928695,30.15,9.85,12.35,0.92,0.30
9155,5151,5320,595462051,595448573,24.47,17.90,165.90,15.16,11.09
9156,5152,5143,5048446874,42428114,22.45,4.31,8.21,0.82,0.16
9157,5153,4857,42436724,42436726,12.22,5.59,302.17,55.30,25.29
9158,5153,5111,42436724,42434117,14.45,7.36,79.17,12.26,6.25
9159,5154,5188,2141026520,4205440416,19.40,7.44,52.39,6.04,2.32
9160,5154,5331,2141026520,5378686567,14.84,4.89,192.72,29.05,9.57
9161,5155,5168,3519902038,4207786976,21.91,6.59,22.03,2.25,0.68
9162,5156,5073,60928933,60928941,16.27,7.21,113.38,15.59,6.91
9163,5157,5231,60929278,60916829,34.07,5.79,202.92,13.32,2.27
9164,5158,4999,42428973,42427133,8.54,6.17,183.91,48.20,34.87
9165,5158,5110,42428973,42428970,17.22,8.80,95.72,12.43,6.35
9166,5158,5175,42428973,561035380,12.55,6.64,18.31,3.26,1.73
9167,5159,5186,42436001,4205440398,17.55,5.86,46.50,5.93,1.98
9168,5160,5116,5481978540,42435222,5.86,7.10,40.68,15.52,18.80
9169,5161,5134,4207779533,42436651,21.61,7.55,42.83,4.43,1.55
9170,5162,5067,595736226,595736217,21.45,12.71,88.54,9.24,5.47
9171,5163,5174,42443818,5481978522,18.08,7.20,12.68,1.57,0.63
9172,5163,5202,42443818,42456162,14.23,9.92,79.04,12.42,8.66
9173,5164,5108,1769708232,42438160,12.15,4.53,71.00,13.07,4.88
9174,5164,5122,1769708232,1829177258,15.88,5.60,66.15,9.32,3.28
9175,5164,5240,1769708232,42428124,14.20,11.93,84.53,13.32,11.20
9176,5165,5148,5475725289,42432985,3.94,5.05,52.75,29.91,38.31
9177,5165,5190,5475725289,5475725288,15.04,6.92,83.05,12.36,5.68
9178,5166,5222,5764773007,42435396,21.80,6.44,119.92,12.30,3.64
9179,5167,5137,595462052,60925897,16.13,11.80,26.07,3.62,2.64
9180,5168,5184,4207786976,42436630,21.43,6.50,28.92,3.02,0.92
9181,5169,5295,42438704,596776656,7.75,4.98,140.83,40.64,26.11
9182,5170,5121,42427146,42427143,13.05,8.76,79.34,13.60,9.13
9183,5170,5197,42427146,42427150,13.03,7.28,76.61,13.16,7.35
9184,5171,5179,60925991,5048446875,21.92,5.44,6.25,0.64,0.16
9185,5172,5037,42447201,42449833,6.50,5.10,142.96,49.19,38.58
9186,5172,5125,42447201,42447199,14.20,6.60,87.01,13.71,6.37
9187,5173,4921,42438257,561035374,8.05,3.37,270.06,75.02,31.37
9188,5173,5130,42438257,42442659,14.09,8.74,79.70,12.66,7.85
9189,5173,5210,42438257,42442664,14.74,7.15,78.44,11.91,5.78
9190,5174,5204,5481978522,5481978526,21.14,6.04,34.07,3.60,1.03
9191,5175,5158,561035380,42428973,11.77,6.85,18.31,3.48,2.03
9192,5175,5215,561035380,561035381,18.07,8.15,87.29,10.81,4.88
9193,5175,5280,561035380,42433027,15.51,6.62,126.90,18.30,7.81
9194,5176,5058,2555972067,42450066,7.52,5.89,121.36,36.10,28.29
9195,5177,5098,42427891,42432980,9.12,9.78,83.19,20.40,21.87
9196,5177,5131,42427891,42427888,23.18,3.55,80.70,7.79,1.19
9197,5177,5241,42427891,42427894,4.78,3.41,152.42,71.31,50.83
9198,5178,5068,2869155512,42427136,7.54,4.53,116.06,34.41,20.65
9199,5178,5199,2869155512,2869154600,17.21,6.84,27.88,3.62,1.44
9200,5179,5248,5048446875,60926009,21.32,5.67,79.35,8.33,2.21
9201,5180,5042,596776613,42446169,17.40,4.24,143.14,18.40,4.49
9202,5180,5133,596776613,596776594,14.92,7.96,79.11,11.86,6.33
9203,5181,5135,42434314,42439228,13.83,7.86,79.01,12.78,7.26
9204,5181,5213,42434314,42440065,14.81,4.67,78.91,11.92,3.76
9205,5182,5146,3785522931,3631837585,24.33,8.28,34.22,3.15,1.07
9206,5183,4982,42443072,42450061,10.39,4.11,215.81,46.48,18.39
9207,5183,5161,42443072,4207779533,22.04,6.40,37.91,3.85,1.12
9208,5184,5205,42436630,4207786977,20.32,6.40,51.01,5.62,1.77
9209,5185,5102,60926787,60926791,25.98,4.22,76.33,6.57,1.07
9210,5185,5140,60926787,595448603,17.78,11.69,66.68,8.39,5.52
9211,5186,5200,4205440398,42453258,15.65,8.03,38.65,5.52,2.83
9212,5187,4935,42439899,42435860,9.56,4.40,266.86,62.45,28.76
9213,5187,5139,42439899,42433781,18.47,9.46,79.57,9.64,4.93
9214,5188,5196,4205440416,2141026514,17.36,8.54,27.14,3.50,1.72
9215,5189,5109,4207752449,4207752450,14.56,8.21,80.34,12.34,6.96
9216,5189,5211,4207752449,42444453,10.96,7.98,33.51,6.84,4.98
9217,5190,5165,5475725288,5475725289,19.41,6.52,83.05,9.57,3.21
9218,5190,5194,5475725288,42432990,20.27,5.25,34.23,3.78,0.98
9219,5191,5096,42435873,42440059,8.77,2.79,95.30,24.32,7.75
9220,5191,5141,42435873,42435869,12.78,8.00,79.34,13.88,8.69
9221,5191,5221,42435873,42435876,14.21,7.01,79.39,12.50,6.16
9222,5192,4945,3099327955,2141026532,11.46,5.65,260.36,50.83,25.05
9223,5192,5142,3099327955,3099327940,13.59,7.84,85.01,14.00,8.08
9224,5192,5200,3099327955,42453258,15.24,7.11,14.67,2.15,1.00
9225,5193,4952,5481939506,42451564,8.46,4.38,255.73,67.60,35.02
9226,5194,5091,42432990,42442656,11.79,4.81,110.32,20.93,8.55
9227,5194,5190,42432990,5475725288,22.95,4.82,34.23,3.34,0.70
9228,5194,5209,42432990,42432992,23.03,4.89,82.65,8.03,1.71
9229,5195,5153,42448979,42436724,16.02,7.17,79.04,11.04,4.94
9230,5195,5337,42448979,42446182,9.51,4.54,154.25,36.27,17.31
9231,5196,5187,2141026514,42439899,12.78,6.78,16.03,2.81,1.49
9232,5196,5229,2141026514,2141026536,17.15,6.99,79.25,10.34,4.21
9233,5197,5170,42427150,42427146,16.46,7.72,76.61,10.41,4.88
9234,5197,5220,42427150,42427152,14.46,7.56,79.44,12.29,6.42
9235,5197,5360,42427150,42428989,11.03,4.38,170.33,34.55,13.74
9236,5198,5318,5481998039,5481998046,11.05,5.53,126.50,25.61,12.82
9237,5199,5178,2869154600,2869155512,20.95,8.37,27.88,2.98,1.19
9238,5199,5276,2869154600,42428978,5.10,5.84,89.35,39.22,44.98
9239,5200,5192,42453258,3099327955,15.88,6.76,14.67,2.07,0.88
9240,5200,5237,42453258,42434361,16.18,7.66,86.31,11.93,5.65
9241,5200,5303,42453258,5481922120,19.38,7.19,113.16,13.06,4.85
9242,5201,5049,6216408512,42443068,15.88,8.61,159.24,22.43,12.16
9243,5201,5227,6216408512,5481998052,10.51,8.21,34.39,7.32,5.72
9244,5202,5180,42456162,596776613,14.08,7.18,26.87,4.27,2.18
9245,5202,5236,42456162,42445185,12.46,9.67,80.32,14.41,11.18
9246,5203,5158,42428975,42428973,11.92,9.12,87.29,16.38,12.54
9247,5204,5219,5481978526,5481977620,20.89,6.43,18.99,2.03,0.63
9248,5205,5217,4207786977,42456101,19.82,7.36,27.41,3.09,1.15
9249,5206,5286,42430023,42427164,8.74,8.32,79.20,20.26,19.29
9250,5207,5172,42439489,42447201,17.55,6.62,79.87,10.18,3.84
9251,5207,5358,42439489,42439490,8.15,5.11,154.59,42.44,26.62
9252,5208,5192,4205440399,3099327955,13.94,8.96,47.88,7.68,4.94
9253,5209,5194,42432992,42432990,18.00,8.41,82.65,10.27,4.80
9254,5209,5232,42432992,42432994,21.43,6.40,80.38,8.39,2.51
9255,5209,5297,42432992,42439711,8.34,4.97,94.16,25.26,15.06
9256,5210,5173,42442664,42438257,14.17,9.88,78.44,12.38,8.63
9257,5210,5244,42442664,42442671,5.50,3.21,80.29,32.64,19.04
9258,5210,5261,42442664,42432999,4.96,3.87,56.97,25.69,20.05
9259,5211,5189,42444453,4207752449,16.31,5.99,33.51,4.60,1.69
9260,5211,5246,42444453,42434122,14.13,7.49,84.68,13.41,7.11
9261,5211,5251,42444453,4212658372,15.30,7.48,50.33,7.36,3.60
9262,5212,5300,42428107,42428103,14.82,9.14,83.89,12.66,7.80
9263,5213,5181,42440065,42434314,17.24,5.02,78.91,10.24,2.98
9264,5213,5249,42440065,42440069,16.65,8.46,79.34,10.66,5.42
9265,5213,5304,42440065,42435881,5.28,4.81,95.29,40.40,36.82
9266,5214,5180,596776578,596776613,18.94,6.56,80.40,9.50,3.29
9267,5214,5236,596776578,42445185,9.73,7.04,26.94,6.19,4.48
9268,5215,5203,561035381,42428975,14.21,14.28,18.31,2.88,2.89
9269,5215,5273,561035381,4207731297,20.16,7.79,117.12,13.00,5.03
9270,5216,5183,42434386,42443072,19.12,7.00,81.43,9.53,3.49
9271,5216,5422,42434386,42434389,9.55,5.33,228.41,53.48,29.86
9272,5217,5119,42456101,5481998025,16.20,5.68,104.70,14.46,5.06
9273,5217,5238,42456101,4207786978,21.38,6.01,50.94,5.33,1.50
9274,5218,5187,42438281,42439899,15.72,9.84,79.28,11.28,7.06
9275,5218,5229,42438281,2141026536,13.52,5.16,14.30,2.37,0.90
9276,5219,5288,5481977620,42443819,11.05,9.53,77.52,15.69,13.52
9277,5220,5197,42427152,42427150,13.83,7.93,79.44,12.85,7.37
9278,5220,5239,42427152,42427156,12.95,7.76,79.01,13.65,8.19
9279,5221,5191,42435876,42435873,13.58,7.93,79.39,13.08,7.64
9280,5221,5259,42435876,42434308,15.55,6.85,79.30,11.40,5.02
9281,5221,5448,42435876,42439225,11.88,5.59,263.86,49.69,23.38
9282,5222,5082,42435396,42435395,5.84,3.36,154.60,59.18,33.99
9283,5222,5263,42435396,42450071,16.75,8.08,83.42,11.14,5.37
9284,5223,5126,5481977613,42446171,6.85,2.87,107.70,35.15,14.71
9285,5224,4941,3631837584,589929435,31.65,11.83,348.09,24.60,9.20
9286,5224,5146,3631837584,3631837585,23.03,10.87,83.63,8.12,3.83
9287,5225,5208,3099327961,4205440399,17.34,7.14,38.21,4.93,2.03
9288,5225,5237,3099327961,42434361,11.20,4.93,14.56,2.91,1.28
9289,5226,5152,42458936,5048446874,20.09,4.76,77.20,8.59,2.04
9290,5226,5206,42458936,42430023,13.15,8.53,73.48,12.50,8.11
9291,5227,5201,5481998052,6216408512,22.84,5.06,34.39,3.37,0.75
9292,5227,5257,5481998052,42450468,4.90,6.53,34.62,15.79,21.04
9293,5228,5193,42438984,5481939506,16.50,5.70,46.44,6.30,2.17
9294,5228,5195,42438984,42448979,16.92,6.97,78.44,10.37,4.27
9295,5229,5270,2141026536,2141026502,17.49,8.26,79.00,10.10,4.77
9296,5229,5454,2141026536,42438275,7.91,3.81,258.98,73.28,35.35
9297,5230,5216,4207779534,42434386,18.36,7.23,30.82,3.75,1.48
9298,5231,5730,60916829,595729853,45.82,4.17,1024.98,50.04,4.55
9299,5232,5173,42432994,42438257,8.28,5.08,72.60,19.61,12.04
9300,5232,5209,42432994,42432992,17.44,9.75,80.38,10.31,5.76
9301,5232,5261,42432994,42432999,21.01,5.64,82.81,8.82,2.37
9302,5233,5148,42439673,42432985,14.41,7.31,98.55,15.30,7.76
9303,5233,5241,42439673,42427894,17.01,6.77,21.11,2.78,1.10
9304,5233,5247,42439673,4515465264,15.24,7.88,18.02,2.64,1.37
9305,5233,5297,42439673,42439711,17.06,6.38,253.97,33.30,12.46
9306,5234,5202,5481977606,42456162,11.95,8.48,41.59,7.79,5.53
9307,5235,5224,42433490,3631837584,27.85,11.79,17.05,1.37,0.58
9308,5235,5224,42433490,3631837584,28.18,11.64,17.05,1.35,0.56
9309,5236,5278,42445185,42452330,13.01,9.07,79.88,13.74,9.57
9310,5236,5343,42445185,5481977609,11.81,6.33,103.87,19.67,10.54
9311,5237,5265,42434361,4205440402,19.23,6.07,51.54,6.00,1.89
9312,5238,5243,4207786978,5481998050,21.23,6.89,11.80,1.24,0.40
9313,5239,5220,42427156,42427152,17.56,7.18,79.01,10.07,4.12
9314,5239,5258,42427156,42427159,16.27,7.51,54.52,7.49,3.46
9315,5239,5386,42427156,42428998,7.37,7.30,148.30,45.01,44.62
9316,5240,5164,42428124,1769708232,7.31,6.06,84.53,25.86,21.43
9317,5240,5212,42428124,42428107,13.76,7.06,112.16,18.24,9.36
9318,5240,5344,42428124,42444097,21.79,14.13,85.11,8.74,5.67
9319,5240,5392,42428124,42428130,15.06,5.43,393.74,58.49,21.08
9320,5241,5177,42427894,42427891,19.72,3.08,152.42,17.29,2.70
9321,5241,5247,42427894,4515465264,19.17,7.84,11.37,1.33,0.54
9322,5241,5282,42427894,42439653,19.09,4.84,54.57,6.39,1.62
9323,5242,5160,42435230,5481978540,10.57,7.11,102.39,21.67,14.58
9324,5242,5207,42435230,42439489,17.53,7.15,79.74,10.17,4.15
9325,5243,5257,5481998050,42450468,21.25,6.71,24.45,2.57,0.81
9326,5244,5007,42442671,561035376,9.97,3.74,269.81,60.52,22.68
9327,5244,5210,42442671,42442664,19.01,6.26,80.29,9.45,3.11
9328,5244,5274,42442671,42433014,5.44,5.12,57.78,23.76,22.35
9329,5245,5084,42433020,561035378,9.73,3.38,184.92,42.51,14.77
9330,5245,5262,42433020,42433017,9.64,4.66,95.09,22.06,10.65
9331,5245,5266,42433020,42433024,18.60,3.75,84.69,10.19,2.05
9332,5246,5111,42434122,42434117,6.91,4.38,154.87,50.11,31.75
9333,5246,5291,42434122,42446177,18.03,7.32,79.35,9.85,4.00
9334,5247,5233,4515465264,42439673,15.19,4.82,18.02,2.65,0.84
9335,5247,5241,4515465264,42427894,17.71,7.44,11.37,1.44,0.60
9336,5247,5260,4515465264,764738949,21.91,5.97,9.94,1.02,0.28
9337,5247,5495,4515465264,42426665,27.47,4.74,491.74,40.04,6.91
9338,5248,5226,60926009,42458936,11.37,3.56,93.99,18.49,5.79
9339,5248,5345,60926009,60925950,11.31,8.32,81.90,16.19,11.91
9340,5249,5213,42440069,42440065,17.82,4.76,79.34,9.96,2.66
9341,5249,5293,42440069,42440072,18.49,5.15,78.46,9.49,2.65
9342,5250,5214,596776659,596776578,15.80,7.78,79.70,11.28,5.56
9343,5250,5223,596776659,5481977613,19.81,5.42,35.23,3.98,1.09
9344,5251,5211,4212658372,42444453,8.57,7.14,50.33,13.13,10.93
9345,5251,5292,4212658372,4212658371,13.10,8.00,41.37,7.06,4.31
9346,5252,5302,5481922099,5481922083,18.18,7.07,48.56,5.98,2.32
9347,5253,5217,5482216770,42456101,7.09,6.95,42.92,13.55,13.29
9348,5254,5176,42443077,2555972067,16.73,4.52,94.45,12.63,3.42
9349,5254,5230,42443077,4207779534,18.49,6.44,49.45,5.98,2.08
9350,5255,5017,42439905,42435863,9.96,3.81,266.65,59.91,22.93
9351,5255,5218,42439905,42438281,18.95,9.20,78.96,9.32,4.52
9352,5256,5234,5481978523,5481977606,17.58,6.67,25.60,3.26,1.24
9353,5257,5227,42450468,5481998052,19.89,4.82,34.62,3.89,0.94
9354,5257,5354,42450468,42436653,20.80,6.59,162.20,17.45,5.53
9355,5258,5239,42427159,42427156,15.44,8.30,54.52,7.90,4.25
9356,5258,5286,42427159,42427164,14.05,8.06,80.41,12.80,7.35
9357,5259,5181,42434308,42434314,9.35,2.73,95.54,22.86,6.68
9358,5259,5221,42434308,42435876,13.49,7.67,79.30,13.15,7.48
9359,5259,5277,42434308,42435880,18.20,5.37,34.08,4.19,1.24
9360,5260,5247,764738949,4515465264,14.08,4.92,9.94,1.58,0.55
9361,5260,5306,764738949,42439802,24.76,5.03,44.65,4.03,0.82
9362,5261,5232,42432999,42432994,18.06,4.32,82.81,10.26,2.45
9363,5261,5285,42432999,42433011,14.78,5.79,68.45,10.36,4.06
9364,5261,5340,42432999,42446919,15.47,3.49,77.43,11.20,2.53
9365,5262,5274,42433017,42433014,7.57,5.15,35.04,10.36,7.05
9366,5263,5125,42450071,42447199,6.54,4.80,154.14,52.76,38.80
9367,5263,5311,42450071,42449840,18.33,6.71,87.35,10.66,3.90
9368,5263,5449,42450071,42443085,8.96,4.51,215.94,53.92,27.12
9369,5264,5182,5749215967,3785522931,18.02,7.90,113.09,14.04,6.16
9370,5264,5235,5749215967,42433490,18.59,7.05,50.74,6.10,2.31
9371,5265,5281,4205440402,42445587,17.84,8.35,27.22,3.41,1.60
9372,5266,5245,42433024,42433020,16.48,7.26,84.69,11.50,5.06
9373,5266,5280,42433024,42433027,19.79,7.90,89.77,10.15,4.05
9374,5266,5373,42433024,42442697,10.26,5.19,109.28,23.82,12.04
9375,5267,5028,3099327951,2141026540,12.51,5.03,260.37,46.57,18.72
9376,5267,5225,3099327951,3099327961,15.48,8.44,78.75,11.38,6.21
9377,5267,5281,3099327951,42445587,8.21,5.76,14.44,3.93,2.76
9378,5268,5319,60918736,595464704,19.83,11.49,43.41,4.90,2.84
9379,5269,5228,42448141,42438984,17.88,7.07,80.15,10.03,3.97
9380,5269,5410,42448141,42446184,6.15,3.53,153.65,55.91,32.09
9381,5270,5255,2141026502,42439905,12.17,6.32,14.36,2.64,1.37
9382,5270,5315,2141026502,2141026496,16.68,7.69,79.21,10.63,4.90
9383,5271,5298,3552713327,42430491,16.20,4.00,26.85,3.71,0.92
9384,5272,5300,595480989,42428103,10.95,4.20,78.09,15.95,6.11
9385,5273,5294,4207731297,561035382,21.70,5.57,36.02,3.71,0.95
9386,5274,5244,42433014,42442671,13.38,7.31,57.78,9.66,5.28
9387,5274,5290,42433014,4207731296,14.97,5.00,31.25,4.67,1.56
9388,5274,5307,42433014,2075596386,17.10,5.31,30.66,4.01,1.25
9389,5275,5215,42433030,561035381,7.39,4.89,66.76,20.20,13.35
9390,5275,5279,42433030,2499803009,18.28,7.40,97.25,11.90,4.82
9391,5275,5296,42433030,42432228,23.42,7.34,78.49,7.50,2.35
9392,5276,5199,42428978,2869154600,18.91,6.54,89.35,10.57,3.66
9393,5276,5203,42428978,42428975,10.27,8.04,153.72,33.47,26.18
9394,5276,5294,42428978,561035382,8.72,6.22,17.73,4.55,3.24
9395,5277,5259,42435880,42434308,15.69,7.47,34.08,4.86,2.31
9396,5277,5304,42435880,42435881,19.03,8.72,44.72,5.26,2.41
9397,5277,5328,42435880,42443574,13.99,6.64,50.79,8.12,3.85
9398,5278,5250,42452330,596776659,14.14,6.19,27.04,4.28,1.87
9399,5278,5325,42452330,42438707,9.75,8.14,79.68,18.28,15.27
9400,5279,5275,2499803009,42433030,24.36,5.12,97.25,8.93,1.87
9401,5279,5280,2499803009,42433027,20.72,8.30,20.24,2.19,0.88
9402,5279,5342,2499803009,42455234,13.27,8.04,84.32,14.22,8.61
9403,5280,5175,42433027,561035380,11.17,6.88,126.90,25.42,15.66
9404,5280,5266,42433027,42433024,16.99,7.70,89.77,11.82,5.35
9405,5280,5279,42433027,2499803009,23.60,5.52,20.24,1.92,0.45
9406,5280,5411,42433027,42437319,8.50,6.48,143.71,37.83,28.84
9407,5281,5267,42445587,3099327951,7.03,4.88,14.44,4.60,3.19
9408,5281,5305,42445587,42440371,22.02,5.88,41.08,4.17,1.11
9409,5281,5524,42445587,42445585,11.73,3.95,303.63,57.90,19.50
9410,5282,5132,42439653,42439620,17.05,2.91,373.39,48.99,8.37
9411,5283,5307,2075596384,2075596386,9.25,3.13,21.56,5.21,1.76
9412,5284,5267,4205440403,3099327951,12.65,8.12,34.94,6.18,3.96
9413,5285,5244,42433011,42442671,5.24,4.23,46.72,19.94,16.08
9414,5285,5289,42433011,2075600884,11.56,4.93,23.26,4.50,1.92
9415,5286,5258,42427164,42427159,16.90,8.27,80.41,10.64,5.20
9416,5286,5310,42427164,42427168,10.57,7.14,73.05,15.47,10.46
9417,5286,5420,42427164,42429006,6.97,3.04,133.78,42.94,18.71
9418,5287,5147,1362215055,60918687,19.91,8.50,140.96,15.84,6.76
9419,5288,5242,42443819,42435230,19.82,6.98,80.89,9.13,3.21
9420,5288,5426,42443819,42443821,6.95,4.68,154.32,49.65,33.45
9421,5289,5283,2075600884,2075596384,9.99,3.26,31.18,6.98,2.28
9422,5290,5274,4207731296,42433014,10.39,6.76,31.25,6.73,4.38
9423,5290,5308,4207731296,6363741213,14.25,5.45,26.07,4.09,1.57
9424,5291,5153,42446177,42436724,11.12,6.27,154.79,31.13,17.55
9425,5291,5337,42446177,42446182,20.59,8.01,78.96,8.58,3.34
9426,5292,5251,4212658371,4212658372,12.57,8.06,41.37,7.36,4.72
9427,5292,5346,4212658371,596776654,9.10,7.53,49.33,12.13,10.04
9428,5293,5249,42440072,42440069,13.30,8.86,78.46,13.19,8.78
9429,5293,5339,42440072,42440075,22.29,4.42,80.20,8.05,1.59
9430,5293,5384,42440072,42435891,8.65,5.55,95.34,24.65,15.81
9431,5294,5276,561035382,42428978,11.83,6.76,17.73,3.35,1.92
9432,5294,5317,561035382,42433035,9.28,6.52,19.82,4.78,3.36
9433,5294,5336,561035382,42428980,19.09,7.69,77.42,9.07,3.65
9434,5295,5250,596776656,596776659,13.74,8.83,79.65,12.96,8.33
9435,5295,5325,596776656,42438707,12.84,6.95,27.13,4.73,2.56
9436,5296,5275,42432228,42433030,17.34,5.84,78.49,10.13,3.41
9437,5296,5317,42432228,42433035,12.50,10.38,78.66,14.08,11.69
9438,5297,5233,42439711,42439673,6.50,3.23,253.97,87.39,43.38
9439,5297,5350,42439711,42438255,21.27,5.26,79.18,8.33,2.06
9440,5298,5264,42430491,5749215967,18.26,3.94,47.98,5.88,1.27
9441,5299,5255,42439910,42439905,18.86,7.62,79.19,9.39,3.80
9442,5299,5315,42439910,2141026496,11.94,6.43,14.25,2.67,1.44
9443,5300,5344,42428103,42444097,10.16,8.13,116.33,25.62,20.49
9444,5300,5391,42428103,42427185,12.24,11.97,85.42,15.61,15.26
9445,5301,5254,42443078,42443077,16.20,7.08,81.96,11.32,4.95
9446,5301,5485,42443078,42449427,7.50,3.89,228.61,68.17,35.32
9447,5302,5362,5481922083,42429530,8.57,7.91,57.94,15.12,13.96
9448,5303,5200,5481922120,42453258,9.42,6.35,113.16,26.87,18.10
9449,5303,5330,5481922120,42437801,19.16,10.02,27.55,3.22,1.68
9450,5304,5277,42435881,42435880,16.70,6.60,44.72,5.99,2.37
9451,5304,5328,42435881,42443574,9.88,7.47,24.08,5.45,4.12
9452,5304,5353,42435881,42435885,22.55,6.21,79.39,7.88,2.17
9453,5305,5326,42440371,42435957,20.86,6.74,37.76,4.05,1.31
9454,5306,5260,42439802,764738949,7.57,6.44,44.65,13.20,11.24
9455,5306,5282,42439802,42439653,10.38,4.68,31.40,6.77,3.05
9456,5306,5316,42439802,589927915,27.41,5.37,10.86,0.89,0.17
9457,5307,5402,2075596386,42449166,20.78,4.17,105.81,11.39,2.29
9458,5308,5290,6363741213,4207731296,9.64,7.38,26.07,6.05,4.63
9459,5308,5329,6363741213,42442684,11.94,5.83,38.22,7.16,3.50
9460,5309,5284,3099327976,4205440403,15.01,7.11,43.98,6.55,3.10
9461,5309,5326,3099327976,42435957,9.55,4.18,13.99,3.28,1.43
9462,5310,5226,42427168,42458936,10.69,5.04,79.31,16.60,7.82
9463,5310,5286,42427168,42427164,15.54,7.40,73.05,10.52,5.01
9464,5310,5345,42427168,60925950,9.21,7.99,98.33,23.88,20.72
9465,5311,5172,42449840,42447201,7.20,3.18,154.48,47.98,21.21
9466,5311,5358,42449840,42439490,21.21,7.29,79.85,8.42,2.89
9467,5312,5145,60918686,595464616,23.33,7.05,161.63,15.50,4.68
9468,5312,5185,60918686,60926787,25.55,5.48,188.58,16.51,3.54
9469,5313,5257,5481998057,42450468,10.19,8.95,54.32,11.93,10.48
9470,5314,5034,42438235,42438236,9.77,4.32,302.64,69.33,30.64
9471,5314,5269,42438235,42448141,19.98,6.03,79.54,8.91,2.69
9472,5315,5334,2141026496,4205440420,15.93,7.26,38.26,5.37,2.45
9473,5315,5516,2141026496,4207863943,7.83,4.34,259.24,74.02,40.97
9474,5316,5306,589927915,42439802,8.07,6.25,10.86,3.01,2.34
9475,5316,5632,589927915,4207863954,15.62,11.32,379.88,54.41,39.45
9476,5317,5294,42433035,561035382,12.66,5.05,19.82,3.50,1.40
9477,5317,5296,42433035,42432228,6.83,3.77,78.66,25.78,14.24
9478,5317,5336,42433035,42428980,12.51,6.83,81.46,14.56,7.95
